ID,meanvol_L,meanvol_R,meandiff,diff_low_CI,diff_hi_CI,flip_t,sdflipt,flipt_DF,LI,LI_p5,LI_p95,mask,task,bootstraps,percdata,ID
BAN03__,2.296973397,1.734536083,0.562437314,0.443938191,0.682175899,7.671625163,0.995249812,1275,0.139601748,0.110794596,0.168113335,temporal,SD,1000,5,BAN03__
BAN04__,1.269587698,1.005862829,0.263724868,0.111835032,0.426937885,2.709312351,0.954267495,1290,0.11592026,0.049944901,0.181522355,temporal,SD,1000,5,BAN04__
BAN05__,1.083548772,0.793467406,0.290081366,0.202041806,0.378567526,5.359510391,0.965933214,1282,0.154681449,0.10962822,0.199867486,temporal,SD,1000,5,BAN05__
BAN06__,2.47014095,1.299125458,1.171015493,1.017051717,1.31817923,12.06651996,0.868979364,1254,0.310910484,0.270567536,0.349598765,temporal,SD,1000,5,BAN06__
BAN07__,-0.361114961,-0.432762642,0.07164768,-0.007231474,0.157359242,1.39516565,0.972522433,1288,0.092473381,-0.008774615,0.20590277,temporal,SD,1000,5,BAN07__
BAN08__,-1.882120188,-1.846938407,-0.035181781,-0.123726372,0.052781851,-0.644047256,0.967814626,1288,-0.009435361,-0.033217643,0.014192407,temporal,SD,1000,5,BAN08__
BAN09__,1.826599718,1.025535691,0.801064027,0.677181957,0.935173182,9.730374966,0.947098485,1275,0.281730673,0.232224147,0.331696129,temporal,SD,1000,5,BAN09__
BAN10__,0.302061199,0.365499543,-0.063438344,-0.171521383,0.039329554,-0.940499787,0.939910268,1287,-0.102605164,-0.286010129,0.055530839,temporal,SD,1000,5,BAN10__
BAN11__,1.198745988,0.462791062,0.735954925,0.579438119,0.892251062,7.31616143,0.961252965,1273,0.449238146,0.326564396,0.598213462,temporal,SD,1000,5,BAN11__
BAN12__,2.919251112,3.278212871,-0.35896176,-0.511125687,-0.20131338,-3.861408133,0.952485156,1279,-0.057997233,-0.082505901,-0.032699543,temporal,SD,1000,5,BAN12__
BAN13__,2.708927243,1.583378256,1.125548988,0.934688625,1.329177172,9.053767848,0.84374619,1269,0.262559019,0.219052276,0.308557159,temporal,SD,1000,5,BAN13__
BAN14__,1.455483708,1.56203234,-0.106548632,-0.211943155,-0.007816413,-1.710732714,0.961440665,1290,-0.035307453,-0.069630028,-0.002558806,temporal,SD,1000,5,BAN14__
BAN15__,1.446554409,-0.103420351,1.54997476,1.410550984,1.701919952,16.69857777,1.05829887,1266,0.991137785,0.930197233,1,temporal,SD,1000,5,BAN15__
BAN16__,2.106859727,1.523893092,0.582966635,0.40463979,0.75461501,5.212626272,0.973143773,1269,0.161404065,0.109097175,0.214383836,temporal,SD,1000,5,BAN16__
BAN17__,2.123060755,1.979384698,0.143676057,0.002112669,0.279945119,1.586614088,0.932004109,1277,0.034850955,0.000530643,0.066780579,temporal,SD,1000,5,BAN17__
BAN18__,1.309262607,1.405128993,-0.095866386,-0.229948066,0.039626872,-1.170635672,0.999853914,1281,-0.03537924,-0.084655379,0.014205221,temporal,SD,1000,5,BAN18__
BAN19__,1.352996605,2.599883967,-1.246887363,-1.370628344,-1.121108828,-15.84135962,1.068325505,1282,-0.315838066,-0.35433947,-0.279564135,temporal,SD,1000,5,BAN19__
BAN21__,1.205229246,1.684049025,-0.478819779,-0.623631528,-0.333446587,-5.056838814,0.992195844,1289,-0.166633608,-0.225186988,-0.111369476,temporal,SD,1000,5,BAN21__
BAN22__,0.583180221,0.464929504,0.118250717,0.034144257,0.207986071,2.138959137,0.950115878,1277,0.113898009,0.031137559,0.202595933,temporal,SD,1000,5,BAN22__
BAN23__,1.002444093,0.282269953,0.72017414,0.620352177,0.82255893,10.88806907,0.877050563,1277,0.566383243,0.461942997,0.699043142,temporal,SD,1000,5,BAN23__
BAN24__,2.446646104,1.535997382,0.910648722,0.737283089,1.090926984,8.926856992,0.99273191,1269,0.229189601,0.18402827,0.277109442,temporal,SD,1000,5,BAN24__
OXF01__,1.059322024,0.454200834,0.60512119,0.441828918,0.771769764,5.759838966,0.910110115,1282,0.405373421,0.291853561,0.552031712,temporal,SD,1000,5,OXF01__
OXF02__,1.266520975,2.705581732,-1.439060757,-1.623910154,-1.242574959,-11.36053536,0.775891865,1285,-0.362947654,-0.411114755,-0.314214729,temporal,SD,1000,5,OXF02__
OXF03__,2.049214364,1.758187712,0.291026651,0.118183879,0.472691236,2.511016671,0.90583733,1286,0.076315078,0.032144944,0.121167316,temporal,SD,1000,5,OXF03__
OXF04__,1.740798397,1.127905093,0.612893305,0.401205014,0.810883261,4.960013894,0.954795666,1290,0.21409289,0.14398485,0.280773132,temporal,SD,1000,5,OXF04__
OXF05__,4.263145107,2.989661351,1.273483756,1.074463366,1.468534088,10.97959542,0.998420431,1290,0.175785063,0.148728554,0.202616497,temporal,SD,1000,5,OXF05__
OXF06__,0.639320456,0.629930921,0.009389535,-0.103902408,0.114196847,0.133320245,0.96358975,1289,0.007334288,-0.085327983,0.095052603,temporal,SD,1000,5,OXF06__
OXF07__,2.685333369,3.225462982,-0.540129613,-0.845557034,-0.247861759,-2.918794665,0.958747487,1290,-0.09149872,-0.142196101,-0.042378332,temporal,SD,1000,5,OXF07__
OXF08__,2.06884019,2.026933746,0.041906444,-0.072630576,0.163141144,0.556906783,0.96770782,1286,0.010271934,-0.017600508,0.040516635,temporal,SD,1000,5,OXF08__
OXF09__,1.051630529,0.033803697,1.017826832,0.873230239,1.159666098,11.05978233,0.823019102,1229,0.905591957,0.699154405,1,temporal,SD,1000,5,OXF09__
OXF10__,3.808539916,3.250033786,0.55850613,0.315008305,0.829225157,3.52369516,0.941754566,1289,0.078981056,0.046536169,0.115135942,temporal,SD,1000,5,OXF10__
OXF11__,1.664752018,0.971390054,0.693361964,0.546411355,0.83179945,7.931618298,0.981974916,1284,0.26466382,0.209085427,0.328174825,temporal,SD,1000,5,OXF11__
OXF12__,3.090108769,2.952533057,0.137575711,-0.137141043,0.412323123,0.796150062,0.992247892,1277,0.023015984,-0.022794367,0.068988839,temporal,SD,1000,5,OXF12__
OXF13__,1.759970424,1.415493008,0.344477416,0.166389547,0.521463612,2.950599981,0.933043349,1289,0.108781289,0.05220249,0.168308928,temporal,SD,1000,5,OXF13__
OXF14__,0.989299467,0.488226234,0.501073232,0.35010112,0.660446565,5.2162017,1.043260365,1288,0.349347128,0.211746014,0.522990475,temporal,SD,1000,5,OXF14__
OXF15__,2.129949353,2.137840104,-0.007890751,-0.237480589,0.228760679,-0.060794396,1.015776153,1285,-0.002035623,-0.057587761,0.052815497,temporal,SD,1000,5,OXF15__
OXF16__,0.943169893,0.343301879,0.599868013,0.482017543,0.727076631,7.736545667,0.870588312,1284,0.468555576,0.36927632,0.576604141,temporal,SD,1000,5,OXF16__
OXF17__,0.943019656,1.661314524,-0.718294868,-0.856182872,-0.57772959,-7.826331683,0.926591885,1282,-0.276875694,-0.342360827,-0.219643248,temporal,SD,1000,5,OXF17__
OXF18__,4.222772541,5.180400176,-0.957627634,-1.278056972,-0.641314359,-4.84926046,0.935328714,1290,-0.101888013,-0.135324681,-0.068859021,temporal,SD,1000,5,OXF18__
OXF19__,1.816885239,1.396029671,0.420855568,0.20922013,0.631629564,3.098102897,0.925341813,1289,0.131411463,0.066070097,0.197884918,temporal,SD,1000,5,OXF19__
OXF20__,0.993457775,-0.862921311,1.856379087,1.619118393,2.106684721,11.67383746,0.830299108,1286,1,1,1,temporal,SD,1000,5,OXF20__
OXF21__,1.833807372,1.042387323,0.791420049,0.614724282,0.963873161,6.766110188,0.896016291,1286,0.277062448,0.207607128,0.35280365,temporal,SD,1000,5,OXF21__
OXF22__,1.229074189,0.356605693,0.872468496,0.672661093,1.070932144,7.198713736,0.958481873,1290,0.563191974,0.407198214,0.757459594,temporal,SD,1000,5,OXF22__
OXF23__,1.324232324,0.652872311,0.671360012,0.501024453,0.828444571,6.551691607,0.969335735,1288,0.343363795,0.259134359,0.442123475,temporal,SD,1000,5,OXF23__
OXF24__,2.948974776,2.872227585,0.076747192,-0.127868265,0.278838675,0.613085957,0.974981761,1288,0.013180445,-0.022287314,0.04765948,temporal,SD,1000,5,OXF24__
OXF25__,5.004875549,3.284345002,1.720530548,1.515330007,1.904142869,13.88944121,0.923498879,1288,0.207783532,0.181960008,0.232965104,temporal,SD,1000,5,OXF25__
OXF26__,2.220537987,1.946392723,0.274145264,0.017658955,0.524218433,1.769925801,1.004341139,1290,0.06579533,0.004242484,0.124553542,temporal,SD,1000,5,OXF26__
OXF27__,0.401714639,-0.440175415,0.841890055,0.653930075,1.033843648,7.010630767,0.862127942,1279,0.999680028,1,1,temporal,SD,1000,5,OXF27__
BAN01__,-0.799463227,0.678061925,-1.477525153,-1.676791392,-1.28847893,-11.99181898,0.939909992,1276,-1,-1,-1,parietal,SD,1000,5,BAN01__
BAN02__,1.074616592,0.946038846,0.128577746,-0.030975829,0.286742105,1.344837333,0.990011387,1276,0.063302584,-0.015681754,0.140827761,parietal,SD,1000,5,BAN02__
BAN03__,-0.51331424,-0.871453774,0.358139534,0.24533184,0.469171664,5.198198281,0.964730513,1276,0.26296232,0.162745363,0.370037535,parietal,SD,1000,5,BAN03__
BAN04__,0.860411829,0.986495736,-0.126083908,-0.295343546,0.043944704,-1.185291312,0.959062395,1276,-0.068695365,-0.165345694,0.025398739,parietal,SD,1000,5,BAN04__
BAN05__,0.651607559,0.865282527,-0.213674968,-0.290763187,-0.139057562,-4.636401616,0.996952612,1276,-0.141219167,-0.192729719,-0.089077952,parietal,SD,1000,5,BAN05__
BAN06__,0.835864244,1.367744411,-0.531880167,-0.647001425,-0.420975595,-7.301033109,1.028735386,1272,-0.242013303,-0.298925885,-0.190108827,parietal,SD,1000,5,BAN06__
BAN07__,-0.775349284,-0.168749715,-0.60659957,-0.701293986,-0.521582641,-10.57588776,0.972810729,1276,-0.649305938,-0.812520052,-0.517849794,parietal,SD,1000,5,BAN07__
BAN08__,-3.426210452,-3.164514718,-0.261695734,-0.366984723,-0.161924126,-4.193765533,0.992476909,1275,-0.039729931,-0.055873974,-0.024580477,parietal,SD,1000,5,BAN08__
BAN09__,0.157813638,0.433158644,-0.275345005,-0.379465554,-0.171661059,-4.143614853,0.976382118,1276,-0.485966834,-0.792943442,-0.264033611,parietal,SD,1000,5,BAN09__
BAN10__,-0.623072242,-0.375268799,-0.247803443,-0.353860128,-0.143654468,-3.622067638,0.941589683,1276,-0.250486771,-0.368712072,-0.144180566,parietal,SD,1000,5,BAN10__
BAN11__,-0.083929112,-0.046240027,-0.037689085,-0.216017749,0.141262289,-0.323284969,0.96881462,1276,-0.179312035,-1,1,parietal,SD,1000,5,BAN11__
BAN12__,0.425359018,2.340709185,-1.915350168,-2.102388473,-1.719467294,-15.76326435,0.831783109,1276,-0.69649802,-0.817407731,-0.589763345,parietal,SD,1000,5,BAN12__
BAN13__,0.413281681,0.917275534,-0.503993853,-0.678636502,-0.318776278,-4.370713888,0.99131761,1276,-0.388079955,-0.585236031,-0.227524846,parietal,SD,1000,5,BAN13__
BAN14__,0.647416176,0.730940811,-0.083524636,-0.149792605,-0.015948153,-2.024892028,1.000967609,1276,-0.061331525,-0.11302274,-0.010913793,parietal,SD,1000,5,BAN14__
BAN15__,0.856262244,-0.159279296,1.01554154,0.866917242,1.163702357,11.14456692,0.939364687,1275,0.989956536,0.919922901,1,parietal,SD,1000,5,BAN15__
BAN16__,-0.086165246,-1.215944303,1.129779057,0.991751876,1.269114572,12.76275985,0.87930352,1276,0.859208847,0.658766069,1,parietal,SD,1000,5,BAN16__
BAN17__,0.018254526,0.108458337,-0.09020381,-0.206664085,0.031909694,-1.220196373,1.004470494,1276,-0.575234808,-1,0.226887071,parietal,SD,1000,5,BAN17__
BAN18__,0.636625488,1.403863006,-0.767237518,-0.873122942,-0.664559664,-11.23535233,0.874835162,1276,-0.37738651,-0.441696792,-0.318495762,parietal,SD,1000,5,BAN18__
BAN19__,-0.621806439,0.628983617,-1.250790056,-1.378275934,-1.117815513,-15.16833012,0.998404721,1276,-1,-1,-1,parietal,SD,1000,5,BAN19__
BAN21__,-0.535989944,0.269792321,-0.805782266,-0.985541243,-0.622807182,-7.059757978,1.016864094,1276,-0.998817549,-1,-1,parietal,SD,1000,5,BAN21__
BAN22__,-0.43100177,-0.093107685,-0.337894085,-0.428502712,-0.249219278,-6.227784074,0.973004848,1274,-0.664983136,-1,-0.424988941,parietal,SD,1000,5,BAN22__
BAN23__,-0.519246421,-0.871807614,0.352561193,0.239831233,0.460561253,4.978948341,0.986164289,1276,0.256119249,0.165751417,0.346581897,parietal,SD,1000,5,BAN23__
BAN24__,0.528128155,-0.43162203,0.959750185,0.769956313,1.140873945,8.583425421,0.843552025,1276,1,1,1,parietal,SD,1000,5,BAN24__
OXF01__,0.222928834,-1.194676254,1.417605088,1.239639818,1.593701501,13.0759127,0.950418325,1276,0.997361297,1,1,parietal,SD,1000,5,OXF01__
OXF02__,1.067934535,2.686397229,-1.618462693,-1.785619354,-1.44922775,-15.19072672,0.863089036,1275,-0.43208178,-0.481446803,-0.382055864,parietal,SD,1000,5,OXF02__
OXF03__,1.662863318,1.057158177,0.605705141,0.434264013,0.782249456,5.39808347,0.961641057,1276,0.223262019,0.159792857,0.28974689,parietal,SD,1000,5,OXF03__
OXF04__,-1.418714899,-1.321931725,-0.096783174,-0.266281375,0.069374358,-0.921100007,0.958970288,1276,-0.034816704,-0.095822384,0.025051836,parietal,SD,1000,5,OXF04__
OXF05__,1.385366036,0.931557405,0.453808631,0.310855705,0.612692799,4.651831066,0.952055456,1276,0.196778294,0.13574632,0.261408119,parietal,SD,1000,5,OXF05__
OXF06__,-0.390154412,0.138767958,-0.52892237,-0.643908538,-0.418210562,-7.436709673,1.000564252,1275,-0.992972503,-1,-0.980727576,parietal,SD,1000,5,OXF06__
OXF07__,0.973657762,1.036637519,-0.062979758,-0.297955952,0.183373524,-0.4365648,0.987669357,1276,-0.034050505,-0.163472231,0.08513484,parietal,SD,1000,5,OXF07__
OXF08__,1.95372482,1.645868742,0.307856078,0.185398597,0.432123009,3.909879666,0.934449186,1276,0.085525578,0.051425709,0.118593512,parietal,SD,1000,5,OXF08__
OXF09__,-0.093399903,-0.754380365,0.660980461,0.509087451,0.817241464,6.648215536,0.851485585,1276,0.779882776,0.480690641,1,parietal,SD,1000,5,OXF09__
OXF10__,1.629192867,1.107203653,0.521989214,0.223560001,0.820230511,2.829240877,0.941908751,1276,0.190595711,0.085946309,0.296699828,parietal,SD,1000,5,OXF10__
OXF11__,1.459335384,0.505084751,0.954250633,0.8238328,1.076791028,11.61090393,1.014620849,1276,0.491282181,0.398428804,0.60578661,parietal,SD,1000,5,OXF11__
OXF12__,0.418712571,-0.272857236,0.691569807,0.545938827,0.837600923,7.367429997,0.792613634,1276,0.999866106,1,1,parietal,SD,1000,5,OXF12__
OXF13__,0.575854313,1.010300136,-0.434445823,-0.598925883,-0.268194957,-4.211521447,0.987374159,1276,-0.281194805,-0.43357041,-0.160066038,parietal,SD,1000,5,OXF13__
OXF14__,-1.920097776,-1.321091783,-0.599005994,-0.733722505,-0.463278877,-6.846601621,0.908072381,1276,-0.18538878,-0.234606874,-0.140143272,parietal,SD,1000,5,OXF14__
OXF15__,-0.991323637,0.732867647,-1.724191284,-1.950521045,-1.487050026,-12.0816037,1.088608262,1275,-1,-1,-1,parietal,SD,1000,5,OXF15__
OXF16__,-0.035792986,-0.520444302,0.484651316,0.369409028,0.606847117,6.79696455,0.95171451,1276,0.841332569,0.562654671,1,parietal,SD,1000,5,OXF16__
OXF17__,-0.955678088,-0.702378809,-0.253299279,-0.390000999,-0.116437664,-3.017850213,0.960571997,1276,-0.154631485,-0.244300805,-0.069823842,parietal,SD,1000,5,OXF17__
OXF18__,1.778490173,2.909903354,-1.131413181,-1.433068434,-0.813642785,-6.07599571,1.001391786,1274,-0.24182362,-0.310121375,-0.173447372,parietal,SD,1000,5,OXF18__
OXF19__,-0.82272713,-1.414257759,0.591530629,0.415412647,0.77046824,5.219737978,0.917856994,1276,0.267509555,0.178855826,0.366491296,parietal,SD,1000,5,OXF19__
OXF20__,-1.239512952,-1.998747591,0.759234639,0.572861186,0.949592331,6.699851875,0.937280361,1276,0.235846796,0.170809699,0.304418467,parietal,SD,1000,5,OXF20__
OXF21__,-0.196963106,-0.974669622,0.777706517,0.624802558,0.927621884,8.362884062,0.90924932,1275,0.681593634,0.473604107,0.983733971,parietal,SD,1000,5,OXF21__
OXF22__,0.114225445,-1.592424407,1.706649852,1.519441328,1.91223496,13.71564874,0.808250391,1276,0.979875349,0.851684278,1,parietal,SD,1000,5,OXF22__
OXF23__,0.891913598,0.226464149,0.665449449,0.477298251,0.852265335,5.68148841,0.942718911,1275,0.617250188,0.402760229,0.945984459,parietal,SD,1000,5,OXF23__
OXF24__,0.63748388,1.612098394,-0.974614514,-1.16630353,-0.770045308,-8.233183441,1.068741579,1275,-0.43900333,-0.564621988,-0.325708132,parietal,SD,1000,5,OXF24__
OXF25__,2.100185299,1.547244438,0.552940861,0.349605001,0.750559172,4.393797412,0.904932494,1274,0.151855698,0.09623554,0.205783534,parietal,SD,1000,5,OXF25__
OXF26__,-1.215154108,-0.431729539,-0.78342457,-0.972177102,-0.586726799,-6.213898612,0.954988401,1276,-0.487899419,-0.683003377,-0.335766582,parietal,SD,1000,5,OXF26__
OXF27__,-1.737483061,-2.231411516,0.493928455,0.317299475,0.680875023,4.405402075,0.897516157,1276,0.125132931,0.078358772,0.177466602,parietal,SD,1000,5,OXF27__
BAN01__,2.073642402,0.814229627,1.259412775,1.104538537,1.410159723,13.45974577,1.035844277,674,0.437863566,0.370285646,0.511909247,cerebellar,SD,1000,5,BAN01__
BAN02__,1.045511891,0.834443057,0.211068834,0.067537954,0.347801793,2.462042384,0.991838333,682,0.112728485,0.036691231,0.190017161,cerebellar,SD,1000,5,BAN02__
BAN03__,0.381489646,0.559336531,-0.177846885,-0.260113414,-0.098095412,-3.427779475,0.939192106,665,-0.190351692,-0.283066479,-0.106768837,cerebellar,SD,1000,5,BAN03__
BAN04__,2.582089584,2.120775793,0.46131379,0.312447057,0.609382551,4.855587828,0.948603667,650,0.09812707,0.066357351,0.129739558,cerebellar,SD,1000,5,BAN04__
BAN05__,0.273558637,0.116259525,0.157299112,0.056742028,0.247958143,2.598007581,0.989351094,549,0.422443084,0.147949298,0.755943547,cerebellar,SD,1000,5,BAN05__
BAN06__,0.380448873,0.357530645,0.022918228,-0.113699028,0.158876993,0.289175791,1.002333475,581,0.030411391,-0.164566261,0.212039184,cerebellar,SD,1000,5,BAN06__
BAN07__,-0.83388552,-1.454855608,0.620970089,0.544972049,0.700179332,12.67396099,1.02286501,640,0.271581645,0.235810391,0.309899399,cerebellar,SD,1000,5,BAN07__
BAN08__,-1.248719825,-1.460478053,0.211758228,0.109641509,0.309065937,3.384561791,0.940793071,681,0.078186328,0.040270833,0.113513115,cerebellar,SD,1000,5,BAN08__
BAN09__,1.171657823,0.831293198,0.340364624,0.20804955,0.470140599,4.194587535,1.017306997,656,0.170810284,0.101721468,0.240965237,cerebellar,SD,1000,5,BAN09__
BAN10__,-0.236968378,-0.094059116,-0.142909262,-0.284311233,-0.009105462,-1.711063189,0.966909166,675,-0.451711399,-1,-0.028279589,cerebellar,SD,1000,5,BAN10__
BAN11__,1.737960104,0.390429445,1.34753066,1.145654128,1.563409147,10.62278106,0.96883249,610,0.641912931,0.492874842,0.826761293,cerebellar,SD,1000,5,BAN11__
BAN12__,3.404732583,2.97071005,0.434022533,0.27974643,0.594281037,4.633987498,0.981933133,682,0.068047491,0.044406751,0.092179882,cerebellar,SD,1000,5,BAN12__
BAN13__,1.816222284,2.068144668,-0.251922384,-0.42432534,-0.075104269,-2.442587991,1.001737856,648,-0.064992809,-0.109531686,-0.019942206,cerebellar,SD,1000,5,BAN13__
BAN14__,0.866096986,0.864558064,0.001538922,-0.074276823,0.079896457,0.031387678,0.988760411,680,0.000683149,-0.043945356,0.045595283,cerebellar,SD,1000,5,BAN14__
BAN15__,-1.084587113,-0.084009056,-1.000578057,-1.173034155,-0.82037711,-9.252972429,0.912516045,667,-0.846643971,-1,-0.614564043,cerebellar,SD,1000,5,BAN15__
BAN16__,1.462569036,2.046757766,-0.58418873,-0.751848512,-0.421080956,-5.760543319,0.89692654,543,-0.166831847,-0.215496505,-0.120733292,cerebellar,SD,1000,5,BAN16__
BAN17__,1.129906593,1.412167861,-0.282261268,-0.432738455,-0.137203221,-3.125127206,0.954630158,646,-0.110596908,-0.16537979,-0.057083426,cerebellar,SD,1000,5,BAN17__
BAN18__,1.336487335,0.528402728,0.808084607,0.692255939,0.922097905,11.22946545,0.940508613,674,0.435333361,0.364531511,0.514974989,cerebellar,SD,1000,5,BAN18__
BAN19__,2.159579816,2.383866937,-0.224287121,-0.336224222,-0.116273585,-3.309977849,0.987009776,497,-0.04948565,-0.074710139,-0.025193411,cerebellar,SD,1000,5,BAN19__
BAN21__,0.667520529,0.110875713,0.556644817,0.367408786,0.749005688,4.572918578,0.978134369,583,0.722292315,0.410200816,1,cerebellar,SD,1000,5,BAN21__
BAN22__,-0.128353451,0.062587897,-0.190941348,-0.30260359,-0.076353774,-2.473066337,0.883855634,643,-0.928958963,-1,-0.502136137,cerebellar,SD,1000,5,BAN22__
BAN23__,-0.410318132,0.005809907,-0.416128039,-0.569244324,-0.273642149,-4.357471202,0.89467468,683,-0.872107882,-1,-0.492697526,cerebellar,SD,1000,5,BAN23__
BAN24__,-0.281227235,-0.190362277,-0.090864959,-0.224188505,0.045317743,-1.059371564,0.947627384,673,-0.266035219,-1,0.076084252,cerebellar,SD,1000,5,BAN24__
OXF01__,-0.670562845,0.199815825,-0.870378671,-0.995269129,-0.749801043,-11.04780798,0.909675296,683,-0.996397844,-1,-1,cerebellar,SD,1000,5,OXF01__
OXF02__,3.076339559,1.19165751,1.884682048,1.730915193,2.056008501,18.89920449,0.956183041,632,0.442541641,0.394576571,0.491747248,cerebellar,SD,1000,5,OXF02__
OXF03__,1.984390462,1.606136548,0.378253914,0.245244204,0.507158652,4.488817597,0.980632526,682,0.105702208,0.067434975,0.143621095,cerebellar,SD,1000,5,OXF03__
OXF04__,-0.681524767,-1.078962042,0.397437275,0.235041951,0.552336789,4.15310822,1.036444573,682,0.225769364,0.145073358,0.308603982,cerebellar,SD,1000,5,OXF04__
OXF05__,0.480821607,1.373084047,-0.892262441,-1.054427364,-0.721625913,-8.630862374,1.033124514,676,-0.485275543,-0.6147895,-0.37171594,cerebellar,SD,1000,5,OXF05__
OXF06__,-0.656962454,-1.203138508,0.546176053,0.462463334,0.627573961,10.24901859,0.93805027,682,0.294480833,0.242826426,0.347564551,cerebellar,SD,1000,5,OXF06__
OXF07__,2.39762074,2.014065956,0.383554784,0.140491476,0.629916839,2.529312963,0.998983135,647,0.087914583,0.030942631,0.147492225,cerebellar,SD,1000,5,OXF07__
